Reaction,Metal,Support,Temperature,Pressure,Activity,Selectivity
co2-reduction,Co,SiO2,309.20122284897343,18.46711498483473,0.6346427877908906,0.671374665063857
methanol-synthesis,Pd,Al2O3,524.6741897715351,96.80485525671224,0.45070980956660867,0.4365020546701688
methanol-synthesis,Pd,C,202.01038172959213,97.28296484499135,0.5597381430938468,0.6044705024725404
syngas-to-ethanol,Ru,CeO2,455.96376498709947,42.847028471708015,0.5313570274259468,0.5489310224435568
biomass-to-hmf,Sn,MgO,644.2109018662646,82.14077698008711,0.4010887375312595,0.403435482634278
syngas-to-ethanol,Ni,MgO,427.808236741479,9.240052693538162,0.6948883508372988,0.6474937149738496
co2-reduction,Pt,BEA,249.31916079933853,72.93817527885908,0.4582838477254209,0.49648533680406387
co2-reduction,Ru,C,348.80073401959254,29.03934902801768,0.5228599242395177,0.4912221727452657
biomass-to-hmf,Pt,C,196.76077229233223,14.528978577043658,0.5298220568790877,0.4981077644946175
syngas-to-ethanol,In,CeO2,745.4857593272386,1.413874516417029,0.2882015006394514,0.32541078615520314
biomass-to-hmf,Sn,TiO2,469.4449164938994,92.64341605578508,0.621077304176828,0.6344182239915982
syngas-to-ethanol,Sn,TiO2,399.6243254706876,31.47327171611654,0.583043886036498,0.6015469417999458
biomass-to-hmf,Cu,MgO,725.2497276308944,99.25477445303441,0.2938133659950122,0.3167036464913014
ethanol-to-jet,Ru,CeO2,276.24833021996955,44.19349659049951,0.47515339874410106,0.466024950025124
co2-reduction,Sn,TiO2,481.24543622831624,49.373562469057696,0.5505021103723993,0.5487517298720874
co2-reduction,Sn,HZSM-5,573.0891175602865,92.72535687670107,0.45944995681855777,0.4037476343104581
methanol-synthesis,In,C,172.4299218427729,81.49951461538683,0.5129330573927694,0.5235700461856524
ethanol-to-jet,Sn,CeO2,319.8649540061739,46.09160624803794,0.6391436867474286,0.6175874082686736
methanol-synthesis,Pd,SiO2,541.397062509672,95.22604629842834,0.5204026423418378,0.5479425209555209
methanol-synthesis,Ni,SAPO-34,651.1319205909875,64.79534168131156,0.5222386903915798,0.48095600625147267
syngas-to-ethanol,Ru,SAPO-34,487.04907850523995,19.693501947258483,0.6074681741135595,0.6256751889162926
syngas-to-ethanol,Co,MgO,314.36630300949446,30.919737030297775,0.6003589233453971,0.4960350404268429
biomass-to-hmf,Au,MgO,530.9518512352277,73.65941025874979,0.508024481198674,0.6186510331685362
ethanol-to-jet,Cu,TiO2,679.2482140866202,27.6331124463996,0.48199803656215084,0.4455941816693848
methanol-synthesis,Sn,MgO,604.3558474649878,1.63561036970856,0.5186674279855699,0.5342863385088984
methanol-synthesis,Ag,HZSM-5,212.965929846443,77.60061982970949,0.5596367582708207,0.4967433504753763
syngas-to-ethanol,Rh,MgO,575.4387746559171,73.57118135440356,0.5365690126287497,0.5660901156913228
methanol-synthesis,Co,TiO2,271.1600252064368,14.298874166637892,0.4928926731529727,0.5098270390490572
syngas-to-ethanol,Co,BEA,766.5141524497782,45.6154176454404,0.35147287407991784,0.39508864308134034
methanol-synthesis,Co,SiO2,188.33834221545777,19.09021052799138,0.44284903439631357,0.4838569437340878
methanol-synthesis,Pd,MgO,436.47479234221794,91.3841690333018,0.596765569748374,0.6004092746491498
ethanol-to-jet,Au,CeO2,201.87637128331983,9.48499931689445,0.5036598495500847,0.4961477001101717
ethanol-to-jet,Pd,SAPO-34,372.39874652984236,58.97899361135983,0.6595853748553532,0.6553994768628926
syngas-to-ethanol,Ag,SAPO-34,156.1792745417856,27.341994266421125,0.44402269358084157,0.42434620078235513
ethanol-to-jet,Au,HZSM-5,212.94720312352797,52.71111988564482,0.5089347358405237,0.5703954750553762
ethanol-to-jet,Ru,BEA,791.4829475830318,76.3750330531429,0.3301547342474417,0.28762797031008946
syngas-to-ethanol,Ag,TiO2,542.8415080841246,34.31846992453729,0.6242594958339446,0.6374982613828436
co2-reduction,Fe,SiO2,761.6441803782202,66.84275024718539,0.36376953689995073,0.3561838152210893
syngas-to-ethanol,Pt,HZSM-5,783.9482894645556,87.4346657968705,0.32666796223527245,0.3686413874611927
ethanol-to-jet,Ni,C,715.8519819669453,40.77902731148002,0.3609097355877128,0.41377815085662406
methanol-synthesis,Ni,SAPO-34,714.8534331091424,28.667285488211597,0.34360985000364885,0.3278555134439434
methanol-synthesis,Fe,C,551.9286021293713,66.22873441215943,0.4714126979021969,0.4880430734184068
syngas-to-ethanol,Rh,MgO,579.1484666776487,1.3097818540927615,0.5466564036170535,0.5355203685782232
co2-reduction,Ni,TiO2,717.7324196676931,96.9901600848751,0.3532585982857193,0.4258894355600283
co2-reduction,Au,C,301.813123705953,48.96907826972271,0.554183954046329,0.512337918856515
biomass-to-hmf,Cu,TiO2,428.1455823064229,93.21686347727687,0.5929812470547332,0.608361880464193
syngas-to-ethanol,Au,SAPO-34,627.2805329423998,30.092434347496972,0.47377164931164745,0.5413817832550046
methanol-synthesis,Sn,CeO2,715.4081701340926,87.74716666055745,0.3212033430759226,0.32317569548795955
biomass-to-hmf,Ni,CeO2,473.65128672073405,9.621899208675933,0.5282045238065736,0.4624137329851982
biomass-to-hmf,Ag,CeO2,732.6655744767662,95.55007095971841,0.3140504625140903,0.2074206812063485
syngas-to-ethanol,Au,BEA,306.5860488130256,21.95244129652431,0.6506318704822036,0.6427241782635876
ethanol-to-jet,Cu,MgO,795.6849561277579,3.892956397408931,0.46215464847973664,0.5775504610105422
co2-reduction,Ru,Al2O3,293.24442272978825,26.505225724930572,0.49092754653762416,0.4856106964110584
syngas-to-ethanol,Au,SAPO-34,582.559639127863,92.35088249236186,0.5497790757001015,0.6349377061960034
syngas-to-ethanol,Cu,TiO2,716.7613945564183,93.2462155597004,0.21809854712819915,0.1287797738604648
biomass-to-hmf,Cu,TiO2,395.05670958465805,72.02683067734401,0.5688982597222809,0.5980351388809741
syngas-to-ethanol,Au,BEA,778.0611981190119,44.259263038905715,0.32484367952537985,0.37833225227457234
methanol-synthesis,In,Al2O3,225.19847742568493,9.680353723666585,0.44001512358173456,0.3242079304332907
ethanol-to-jet,Fe,SiO2,634.0015389942005,12.49451616191165,0.5429007097651073,0.5014908961168456
co2-reduction,Co,TiO2,770.1446022624285,58.11476732756846,0.19907560678056807,0.20632879407853716
ethanol-to-jet,Pd,HZSM-5,533.5388593237249,19.79590987313345,0.5396587844109338,0.5335559278048699
syngas-to-ethanol,Ru,TiO2,651.3325865362995,79.95429577865387,0.47710758069087555,0.46913946908358023
methanol-synthesis,Rh,SiO2,219.28084982151574,1.9096636719331146,0.48147086187996085,0.4140685062829525
syngas-to-ethanol,Fe,CeO2,680.496174193013,30.385531700286627,0.46426596615047844,0.49032996140116913
methanol-synthesis,Ag,C,245.82648270541813,29.055889706620558,0.516083927068825,0.524486917367166
ethanol-to-jet,Pt,TiO2,350.7794274132378,99.04317608603387,0.550242575907331,0.5411674178005477
ethanol-to-jet,Pd,C,560.2000969547536,22.354801252540394,0.3911467476778573,0.40007058087212677
co2-reduction,Sn,MgO,188.2281824033172,81.2108076511421,0.5714428853906783,0.49773627878857307
methanol-synthesis,Sn,SiO2,701.245466815142,93.5088578405339,0.2707036163341122,0.2871589552696187
methanol-synthesis,Sn,HZSM-5,750.0526056627239,77.8278350064382,0.36264213172137416,0.3402309009063667
syngas-to-ethanol,Sn,MgO,344.4161552179843,81.68620402563944,0.5653874835367052,0.466941326415901
methanol-synthesis,Ni,BEA,404.9856224605187,42.82130970144249,0.6051719064654053,0.7072757084725925
syngas-to-ethanol,Fe,MgO,404.19101153824545,53.25659900865484,0.6138679230982338,0.6127539741390481
co2-reduction,Pd,SiO2,605.7206359249647,55.25299315142239,0.5161041155383492,0.5155495153409191
ethanol-to-jet,Co,TiO2,638.9732119763669,58.457984296379145,0.4593492813869935,0.5005132771708788
ethanol-to-jet,Sn,Al2O3,447.39612508946726,17.20575232907074,0.6112880761555877,0.6121687387522705
methanol-synthesis,Ag,C,339.20302006000094,15.337465336671977,0.5512316986360875,0.6164070952328254
methanol-synthesis,Sn,SiO2,627.9572827615193,1.9041189466443011,0.5332351372666555,0.5055890953982904
biomass-to-hmf,Cu,CeO2,394.76126520155964,98.28735393497344,0.6500912426840968,0.6252127007648365
methanol-synthesis,Ni,SAPO-34,381.1295049876212,47.913699737069415,0.5608998253744482,0.5229146695004339
ethanol-to-jet,Cu,BEA,572.5635731221421,59.745846636208306,0.41144657234559545,0.43502369136650576
methanol-synthesis,Au,MgO,309.2506522096346,12.761451638077837,0.5084427560830824,0.4470205645197943
syngas-to-ethanol,Ag,Al2O3,597.1896688453932,95.50098101106444,0.39622059954607336,0.3919171149065287
syngas-to-ethanol,Sn,SAPO-34,655.5250272258218,86.62468315661937,0.4924839769864064,0.4761491663270882
syngas-to-ethanol,Pd,C,388.7599863673864,12.880038176075635,0.5478711152664711,0.48925942759463914
ethanol-to-jet,Cu,C,566.9160629415135,90.93936656016932,0.5232184931773287,0.49569089659190435
methanol-synthesis,Ni,C,327.9211245545879,74.79057018727637,0.6158179160768072,0.5715554817705961
biomass-to-hmf,Co,MgO,464.72446024395686,64.81506824918807,0.6090531371385541,0.6742170390043574
syngas-to-ethanol,Pd,CeO2,214.63681579678382,7.286331814997239,0.5293082900196392,0.5086875991088152
biomass-to-hmf,Co,MgO,678.3641592076588,2.9548924564261494,0.5128599485177964,0.5008266897912858
biomass-to-hmf,Rh,BEA,467.5661205616264,52.371210477331644,0.6003940092347364,0.5841134566273112
biomass-to-hmf,Rh,SAPO-34,639.7803402650529,21.538913314062523,0.49178323970573046,0.5023879073594392
ethanol-to-jet,Co,CeO2,153.4606017959799,45.27605494298625,0.45033206502090245,0.3995381236714035
co2-reduction,Cu,HZSM-5,233.73039382549126,21.416760121370917,0.7805728723084394,0.7005593170832539
methanol-synthesis,Cu,BEA,316.8943148362828,75.55380431909504,0.539135865388976,0.5471089907291824
ethanol-to-jet,Cu,BEA,344.07564950223093,96.66134037746703,0.5553606242254058,0.5810413474369606
methanol-synthesis,Ru,HZSM-5,311.41910512290883,5.570460048878532,0.6017356874376281,0.5033104767657254
biomass-to-hmf,Pd,BEA,439.1981869258417,58.130075451387754,0.6327487792110844,0.6732887114906699
co2-reduction,Rh,TiO2,544.0118867891741,51.548444276855214,0.45030686625825733,0.47131644340300693
ethanol-to-jet,Au,HZSM-5,304.11523114053205,19.619291454740353,0.5571750881295401,0.5620586069669569
co2-reduction,In,CeO2,541.3938515547358,22.387956780094882,0.7867750796522517,0.6971197570255229
co2-reduction,Pd,CeO2,623.9178628064936,42.7794861745954,0.4808591405193516,0.4746726932056098
biomass-to-hmf,Pd,Al2O3,398.15850349031246,90.4623334196852,0.5801160153192698,0.5209144874081418
syngas-to-ethanol,Ag,SAPO-34,764.0813143194958,67.97604137740278,0.28000504689344313,0.29346978452247985
methanol-synthesis,Rh,SiO2,195.8627299161205,73.5348149737013,0.49775534849387315,0.5068804000238338
methanol-synthesis,Sn,TiO2,516.367401758259,65.12934001706773,0.46649423997728834,0.5250801357130963
biomass-to-hmf,Pt,CeO2,422.7962071748009,16.19564958899969,0.541191333172261,0.5655693480265969
syngas-to-ethanol,Ru,HZSM-5,776.6115057643109,25.502270897291112,0.35909455464799805,0.3831399592854428
co2-reduction,Cu,BEA,221.49358611245833,55.2885096987437,0.8398737886467584,0.8134589363136094
ethanol-to-jet,Fe,SAPO-34,385.83266504861047,34.018217511691326,0.6518043825523128,0.5806556362892291
co2-reduction,Co,SiO2,327.8704114735958,10.696738670307706,0.5514937869810178,0.5316158987064318
methanol-synthesis,Ru,SAPO-34,658.7768521283813,13.22684576658461,0.5618826878755999,0.5808710696776447
biomass-to-hmf,Sn,Al2O3,532.7375824292981,80.87301820868433,0.45159771207448773,0.43608232680524256
ethanol-to-jet,Rh,TiO2,605.2960982315446,86.67443659840282,0.46928384279518526,0.4337943931835085
biomass-to-hmf,Pd,SAPO-34,732.770658144177,17.903994243455244,0.34894447792783895,0.28035732146466363
syngas-to-ethanol,Co,TiO2,673.9552474159235,68.1033764320018,0.5804390427867187,0.6218505272959498
biomass-to-hmf,Rh,MgO,459.9602146819351,13.62964810913087,0.6545430835301849,0.631396107928922
ethanol-to-jet,Au,BEA,613.5947298338215,66.09873054556897,0.49250296404604454,0.4208453733198089
methanol-synthesis,Ru,Al2O3,184.36200653751987,72.81650800466652,0.47376687964665987,0.49844962202881743
co2-reduction,Sn,SiO2,590.8398963187408,42.40613112577713,0.5648031530890698,0.5094453122489472
syngas-to-ethanol,Co,C,791.0600791134008,80.04842097608682,0.2817247031507367,0.2741597421391106
biomass-to-hmf,Pd,Al2O3,769.2006094608255,52.53887168486434,0.2302105398903757,0.2597780019782957
methanol-synthesis,Pd,SAPO-34,765.8455215296148,41.24496366297649,0.26380048341286955,0.25403096585401835
co2-reduction,Cu,SAPO-34,199.85058810166615,24.763637308342958,0.8274025314044061,0.7879356061184224
ethanol-to-jet,Co,HZSM-5,204.9803285540353,29.299235566420975,0.7996477507259723,0.7888672717975711
syngas-to-ethanol,Ni,MgO,590.0714910078311,93.31170046589479,0.4814071058860667,0.44498402480204957
methanol-synthesis,Ag,C,484.7574665794462,99.79748815298558,0.6159762335391478,0.698657096963762
biomass-to-hmf,Sn,SAPO-34,413.5564435946581,62.01237409433883,0.6069943616419563,0.6568002723875127
ethanol-to-jet,Sn,MgO,606.6846139528686,75.21712730199845,0.43048890374232684,0.43837697570701534
methanol-synthesis,Sn,BEA,594.6507662234891,5.193242170885057,0.44513158405144665,0.37128533767485156
syngas-to-ethanol,Co,BEA,737.469102414657,18.30660530505415,0.2630314296270482,0.32262639634772683
co2-reduction,Co,BEA,379.63949679668497,6.039749881994011,0.6475007914334823,0.6596510275362023
syngas-to-ethanol,Ru,CeO2,392.6344043040533,12.210117410554739,0.5233649720055035,0.5135509394361066
methanol-synthesis,Rh,SAPO-34,338.5420806293614,48.82934361741661,0.6150850004450867,0.6238618119240167
co2-reduction,In,HZSM-5,629.7167193909338,57.31535251415168,0.7578103208259627,0.713294428424969
methanol-synthesis,Pd,BEA,686.7228018546224,4.507483576283031,0.49679611179256417,0.5236106572684237
syngas-to-ethanol,Pt,C,187.3728739562157,1.5832193116656952,0.39019360894500266,0.3820874101710097
syngas-to-ethanol,Fe,Al2O3,380.0302838508534,1.5102867008927974,0.6071524384939476,0.6496330379197582
methanol-synthesis,Ru,TiO2,155.76142643294895,43.64957785392229,0.5346428792118718,0.563771445152312
methanol-synthesis,Cu,BEA,484.3070897015293,16.217355971494214,0.5600029746649032,0.46460286780873783
ethanol-to-jet,Ag,HZSM-5,251.15976035699947,66.00671115341291,0.48034736214692997,0.530428953407358
methanol-synthesis,Ag,MgO,393.30115388732565,37.085074085040425,0.6696727263762215,0.7052001814911109
methanol-synthesis,Rh,Al2O3,220.65174537219113,44.41863482424382,0.5214670411400867,0.540449023559385
syngas-to-ethanol,Co,CeO2,379.92955510027116,43.962055314892616,0.5721940626619609,0.5656910479842799
co2-reduction,Sn,SiO2,221.9326680393412,29.205076642225492,0.5834534762913166,0.5363255760017228
methanol-synthesis,Ru,MgO,633.5505915082156,90.1987832198221,0.5807389395354926,0.5646375318108897
methanol-synthesis,Au,SiO2,766.4442957307527,96.01018648489598,0.3662716054547539,0.295930854979877
co2-reduction,Cu,MgO,467.89409225866484,50.06119199977955,0.9792952100582324,0.9424567032608513
methanol-synthesis,Fe,MgO,476.20807865184884,92.43256382232477,0.5292366404037906,0.5401633425243378
syngas-to-ethanol,Co,SAPO-34,772.491086424304,79.47858272562972,0.35047358942979845,0.30822651750012364
methanol-synthesis,Co,TiO2,475.00060542577364,76.97111019312835,0.5250492019770799,0.5204569637603322
methanol-synthesis,Ni,TiO2,429.28228329632464,60.11159542952272,0.5956282335611409,0.6230442149388659
ethanol-to-jet,Ru,C,338.15330887917565,49.10699514432902,0.6474797285682243,0.6445089695045997
syngas-to-ethanol,In,CeO2,624.0115719460389,19.49916330499359,0.5927751657397131,0.6039869029664777
co2-reduction,Cu,Al2O3,796.2670892895851,25.488082714130833,0.6326786746996549,0.5521003067445135
syngas-to-ethanol,In,C,609.1995843407958,81.18529437633919,0.4868670239841916,0.4700476767136348
biomass-to-hmf,Pt,CeO2,272.63484742610586,85.63231990135031,0.5480152398140735,0.5711394210174162
methanol-synthesis,In,SAPO-34,235.9922782393847,4.798276723267895,0.44103154391836913,0.449644263238921
methanol-synthesis,Co,MgO,161.4798743330224,20.764705844242922,0.5335765585864527,0.6099781265558444
ethanol-to-jet,Ru,MgO,491.2312682657679,70.31572729123894,0.6443751983707029,0.6824175310862768
methanol-synthesis,In,TiO2,426.9493070354827,7.073622632596681,0.6030042997307582,0.6224199000019307
syngas-to-ethanol,Au,HZSM-5,347.78849349570055,27.655362829521582,0.662475245035308,0.5958363751613255
co2-reduction,Fe,MgO,310.52961392623615,89.61551716706218,0.5825280336391522,0.5438995962013401
methanol-synthesis,Ni,HZSM-5,183.88491406500327,74.73071572067082,0.5189576559363062,0.5804687647188456
methanol-synthesis,Pd,C,332.1035797932243,61.04566050302541,0.5701512856639462,0.45063606729047434
syngas-to-ethanol,Co,Al2O3,766.4133207450518,36.99454302410731,0.2793889627487765,0.32506264934964685
co2-reduction,Cu,SAPO-34,584.8159012115004,68.61318976152728,0.8768814951474939,0.8982908075380227
methanol-synthesis,Fe,TiO2,631.8398667612889,36.77711139284275,0.48600033490627603,0.4220487980952867
biomass-to-hmf,Rh,TiO2,304.8639429558919,28.31874770517123,0.6257647160812233,0.584050625579492
biomass-to-hmf,Ru,SAPO-34,726.6759698773741,13.918055119561432,0.4092048366690228,0.4377301970867486
biomass-to-hmf,Cu,HZSM-5,531.2649464563624,91.30550633758378,0.47096758487230245,0.44039832250287103
methanol-synthesis,In,C,751.5754156866246,8.41308051526533,0.29535278966932055,0.28337769356823306
biomass-to-hmf,Pt,TiO2,345.95967100171686,47.94565349053454,0.6558416887764977,0.6651624972637
methanol-synthesis,Rh,CeO2,178.47721899368435,19.978966030501145,0.4634184130545736,0.5579404473123627
biomass-to-hmf,Sn,Al2O3,729.5313244320375,76.17616049565666,0.3024654165760111,0.34090740037445594
biomass-to-hmf,Fe,TiO2,441.513443063289,72.01526158023971,0.569588674627762,0.5877444560149881
syngas-to-ethanol,Cu,C,422.3527047071292,93.20190038004502,0.6155554995571597,0.521073034952352
biomass-to-hmf,Ni,CeO2,539.4498804822312,69.97391654388015,0.6007637555230321,0.6652959785691595
methanol-synthesis,Pd,HZSM-5,771.2718991042196,7.018545692001627,0.2801402341927006,0.22502674716990784
methanol-synthesis,Sn,MgO,471.76683541425524,53.714515426422025,0.6173780806901776,0.6217129656608975
biomass-to-hmf,Cu,CeO2,434.53421322981313,51.41855836682686,0.6177834474281615,0.627362317237866
biomass-to-hmf,Ru,MgO,544.6919465547146,21.485535034705457,0.5253120494652963,0.5976773344348867
ethanol-to-jet,Co,SiO2,534.8732907538797,1.8772711533035784,0.5284051602564324,0.4759223853109353
biomass-to-hmf,Ag,BEA,610.0401138393318,52.98224703687897,0.5681281426356226,0.650158870810037
co2-reduction,In,Al2O3,610.3655578533896,55.66294117116358,0.99,0.9338252983380201
